10760,131.2,-37.6
10770,130.6,-37.5
10780,130,-37.4
10790,129.4,-37.3
10800,128.8,-37.2
10810,128.2,-37.1
10820,127.6,-37
10830,127,-36.9
10840,126.4,-36.8
10850,125.8,-36.7
10860,125.2,-36.6
10870,124.6,-36.5
10880,124,-36.4
10890,123.4,-36.3
10900,122.8,-36.2
10910,122.2,-36.1
10920,121.5,-36
10930,120.9,-35.9
10940,120.3,-35.8
10950,119.7,-35.7
10960,119.1,-35.7
10970,118.5,-35.6
10980,117.8,-35.5
10990,117.2,-35.4
11000,116.6,-35.3
11010,116,-35.2
11020,115.4,-35.1
11030,114.7,-35
11040,114.1,-34.9
11050,113.5,-34.9
11060,112.9,-34.8
11070,112.3,-34.7
11080,111.6,-34.6
11090,111,-34.5
11100,110.4,-34.5
11110,109.7,-34.4
11120,109.1,-34.3
11130,108.5,-34.2
11140,107.8,-34.1
11150,107.2,-34.1
11160,106.6,-34
11170,105.9,-33.9
11180,105.3,-33.9
11190,104.7,-33.8
11200,104,-33.7
11210,103.4,-33.6
11220,102.8,-33.6
11230,102.1,-33.5
11240,101.5,-33.4
11250,100.8,-33.4
11260,100.2,-33.3
11270,99.6,-33.3
11280,98.9,-33.2
11290,98.3,-33.1
11300,97.6,-33.1
11310,97,-33
11320,96.3,-33
11330,95.7,-32.9
11340,95,-32.9
11350,94.4,-32.8
11360,93.7,-32.8
11370,93.1,-32.7
11380,92.4,-32.7
11390,91.8,-32.6
11400,91.1,-32.6
11410,90.5,-32.5
11420,89.8,-32.5
11430,89.2,-32.5
11440,88.5,-32.4
11450,87.8,-32.4
11460,87.2,-32.3
11470,86.5,-32.3
11480,85.9,-32.3
11490,85.2,-32.2
11500,84.6,-32.2
11510,83.9,-32.2
11520,83.2,-32.2
11530,82.6,-32.1
11540,81.9,-32.1
11550,81.3,-32.1
11560,80.6,-32.1
11570,79.9,-32.1
11580,79.3,-32
11590,78.6,-32
11600,78,-32
11610,77.3,-32
11620,76.6,-32
11630,76,-32
11640,75.3,-32
11650,74.6,-32
11660,74,-32
11670,73.3,-31.9
11680,72.6,-31.9
11690,72,-31.9
11700,71.3,-32
11710,70.7,-32
11720,70,-32
11730,69.3,-32
11740,68.7,-32
11750,68,-32
11760,67.3,-32
11770,66.7,-32
11780,66,-32
11790,65.4,-32
11800,64.7,-32.1
11810,64,-32.1
11820,63.4,-32.1
11830,62.7,-32.1
11840,62.1,-32.1
11850,61.4,-32.2
11860,60.7,-32.2
11870,60.1,-32.2
11880,59.4,-32.3
11890,58.8,-32.3
11900,58.1,-32.3
11910,57.5,-32.4
11920,56.8,-32.4
11930,56.1,-32.4
11940,55.5,-32.5
11950,54.8,-32.5
11960,54.2,-32.6
11970,53.5,-32.6
11980,52.9,-32.7
11990,52.2,-32.7
12000,51.6,-32.8
12010,50.9,-32.8
12020,50.3,-32.9
12030,49.6,-32.9
12040,49,-33
12050,48.4,-33
12060,47.7,-33.1
12070,47.1,-33.2
12080,46.4,-33.2
12090,45.8,-33.3
12100,45.1,-33.4
12110,44.5,-33.4
12120,43.9,-33.5
12130,43.2,-33.6
12140,42.6,-33.6
12150,42,-33.7
12160,41.3,-33.8
12170,40.7,-33.9
12180,40.1,-33.9
12190,39.4,-34
12200,38.8,-34.1
